,x,xdot
1e-06,6.04e-10,0.000608
6e-06,3.744e-09,0.000648
3.1e-05,2.2444000000000002e-08,0.0008479989999999999
0.000156,1.90944e-07,0.00184799
0.000781,2.9084199999999997e-06,0.00684791
0.003906,6.33683e-05,0.031846
0.019531,0.0015372,0.156789
0.09765599999999999,0.0381301,0.779147
0.19654100000000002,0.153694,1.55518
0.295425,0.344771,2.30222
0.39431,0.60654,2.9717599999999997
0.449589,0.7793760000000001,3.2679
0.495906,0.934998,3.43706
0.5364220000000001,1.07582,3.49873
0.576939,1.21706,3.45316
0.610395,1.33057,3.3163099999999996
0.6438510000000001,1.43781,3.0764
0.677308,1.53519,2.72575
0.705441,1.60669,2.34459
0.733574,1.66641,1.8894
0.761707,1.7124,1.37014
0.78984,1.7430400000000001,0.80173
0.817974,1.75722,0.203273
0.8461069999999999,1.7544,-0.403485
0.87424,1.73465,-0.9960870000000001
0.902373,1.6986900000000003,-1.55344
0.9305059999999999,1.64775,-2.05766
0.9586399999999999,1.5835299999999999,-2.49539
0.986773,1.50804,-2.8584099999999997
1.01491,1.42343,-3.14359
1.04304,1.33188,-3.3522800000000004
1.0718,1.23328,-3.4916699999999996
1.1020299999999998,1.1264399999999999,-3.5660199999999995
1.13419,1.01144,-3.5758199999999998
1.1688100000000001,0.8884110000000001,-3.5216300000000005
1.20664,0.757245,-3.4038800000000005
1.24882,0.61736,-3.22181
1.2973,0.467105,-2.9708200000000002
1.35638,0.301448,-2.6334
1.4449,0.0915808,-2.10682
1.53342,-0.071621,-1.58176
1.6249799999999999,-0.191951,-1.04864
1.73406,-0.272412,-0.430225
1.86444,-0.282222,0.270864
1.96849,-0.226927,0.783874
2.07255,-0.120903,1.2449
2.1766,0.030239799999999997,1.6509
2.28398,0.22729899999999997,2.0077599999999998
2.36354,0.395789,2.21834
2.43087,0.5496300000000001,2.3414599999999997
2.48921,0.687904,2.38731
2.54755,0.8266629999999999,2.35422
2.59492,0.9360729999999999,2.25277
2.64229,1.03883,2.0716799999999997
2.68396,1.12057,1.84
2.7256299999999998,1.19121,1.53898
2.7673,1.24791,1.17254
2.80896,1.28815,0.750687
2.84532,1.3082200000000002,0.349497
2.88168,1.31336,-0.0686813
2.91804,1.3032,-0.48921099999999995
2.9544,1.27793,-0.89755
2.99076,1.23824,-1.2807
3.02712,1.18523,-1.62838
3.0634799999999998,1.1203299999999998,-1.9337799999999998
3.10034,1.04408,-2.19696
3.1383799999999997,0.9561059999999999,-2.42004
3.17808,0.856215,-2.60414
3.21999,0.7438130000000001,-2.752
3.26488,0.6175470000000001,-2.86839
3.3138699999999996,0.474637,-2.96047
3.36895,0.30935999999999997,-3.03844
3.43413,0.108707,-3.11734
3.5197,-0.162448,-3.22098
3.61081,-0.46072700000000005,-3.3201199999999997
3.6703300000000003,-0.659312,-3.3445199999999997
3.71945,-0.82301,-3.30925
3.76272,-0.9643879999999999,-3.21295
3.806,-1.09989,-3.03417
3.8425199999999995,-1.20676,-2.80537
3.8790400000000003,-1.3038299999999998,-2.49682
3.9155599999999997,-1.3881299999999999,-2.10597
3.9471800000000004,-1.44851,-1.70432
3.9788,-1.49537,-1.25181
4.01042,-1.52726,-0.760493
4.0420300000000005,-1.54321,-0.246126
4.07365,-1.54277,0.273123
4.10527,-1.52609,0.778385
4.13689,-1.49389,1.25191
4.1685,-1.4474200000000002,1.67867
4.20012,-1.38835,2.04754
4.23174,-1.31863,2.35177
4.26336,-1.24034,2.58898
4.29539,-1.15445,2.76238
4.328790000000001,-1.0601,2.87627
4.36404,-0.9575959999999999,2.9304799999999998
4.40163,-0.847361,2.92488
4.44223,-0.729753,2.8593599999999997
4.48677,-0.605009,2.73307
4.53669,-0.47315799999999997,2.54284
4.59441,-0.333798,2.27953
4.66528,-0.184936,1.91585
4.77312,-0.0105532,1.3093299999999999
4.88097,0.0958337,0.6568350000000001
4.99022,0.129762,-0.041081099999999995
5.13365,0.0558607,-0.9945780000000001
5.227,-0.0664683,-1.62696
5.312469999999999,-0.23029299999999997,-2.2057700000000002
5.397930000000001,-0.44297200000000003,-2.76499
5.4834,-0.700862,-3.25002
5.53327,-0.868391,-3.4538900000000003
5.57602,-1.01836,-3.5482199999999997
5.61876,-1.17022,-3.53749
5.6531400000000005,-1.29029,-3.43126
5.68752,-1.40497,-3.22165
5.7175400000000005,-1.49777,-2.94535
5.74756,-1.58091,-2.57884
5.77758,-1.65173,-2.1247599999999998
5.80406,-1.7019400000000002,-1.65877
5.83054,-1.73912,-1.14247
5.8570199999999994,-1.7621200000000001,-0.590334
5.88349,-1.7702200000000001,-0.0196763
5.9099699999999995,-1.7631700000000001,0.5506310000000001
5.93645,-1.7412299999999998,1.10171
5.96293,-1.70515,1.6162299999999998
5.9894099999999995,-1.65609,2.07967
6.01588,-1.5955700000000002,2.48127
6.0423599999999995,-1.5253,2.81438
6.06884,-1.44716,3.07638
6.09609,-1.36049,3.27279
6.12451,-1.26544,3.40305
6.15444,-1.16248,3.46579
